og_id	c00	c01	c02	c03	c04	c05	c06	c07	c08	c09	c10	c11	c12	c13	c14	c15
37TF3	1.2605	0.6520	0.4641	0.5358	0.2730	0.5980	0.3977	0.8354	0.5551	1.0237	1.4227	0.1262	0.7630	0.9867	0.0942	0.3496
37TF4	0.0012	0.0040	0.0164	0.0070	0.1427	0.0312	0.0004	0.0057	0.0193	0.0472	0.0040	0.0000	0.0000	0.0011	0.0000	0.0000
37TF5	0.3294	1.3425	1.1750	1.3330	1.0825	1.7653	1.9954	1.3535	1.1879	1.2770	0.4556	0.2106	0.3128	1.3990	1.9479	1.4568
37TF6	0.0331	0.1350	0.2125	0.0669	1.3732	0.1283	0.1375	0.1398	0.1573	0.2147	0.0357	1.0339	0.4537	0.0849	0.1782	0.0755
37TF7	2.3786	1.7243	2.3877	2.1471	1.0077	2.1376	2.2920	2.9602	1.8877	2.4288	2.2583	0.1329	2.0752	2.6247	0.4760	0.8221
37TF8	1.3874	0.3271	0.4140	0.5963	0.2699	0.4451	0.5978	1.0437	0.3653	0.5832	1.3756	0.0302	0.0003	0.6456	0.4298	0.3504
37TF9	1.0777	0.2935	0.1045	0.3698	0.1031	0.3264	0.5743	0.3873	0.1858	0.3383	0.6807	0.0220	0.0000	0.4200	0.0322	0.0431
37TFA	0.2213	0.1065	0.0322	0.0893	0.0405	0.0785	0.0895	0.0571	0.0812	0.0589	0.1115	0.0046	0.0034	0.0726	0.1441	0.0215
37TFB	0.9676	0.7876	0.6679	0.8823	0.2488	0.9291	0.9287	1.5294	0.7107	1.2277	1.1023	0.0333	0.0934	1.1889	0.0800	0.3602
37TFC	0.0069	0.0131	0.0561	0.0155	0.4082	0.0786	0.0060	0.0521	0.0542	0.1252	0.0165	0.1031	0.1444	0.0145	0.0095	0.0064
37TFD	0.3260	0.4019	0.7420	0.2811	0.2368	0.3363	0.1417	0.9596	0.3876	0.4670	0.3709	0.2381	0.2569	0.3394	0.0831	0.0178
37TFE	0.0752	0.0600	0.0654	0.0513	0.0313	0.0547	0.0272	0.1227	0.0561	0.1284	0.0975	0.0011	0.0000	0.0874	0.0020	0.1258
37TFF	1.3492	0.9539	0.7469	1.0865	0.4783	1.2258	1.4219	1.0712	0.8884	1.2695	1.4844	0.2897	0.3073	1.5248	0.1716	0.3395
37TFG	2.5538	1.0146	0.6648	1.2702	0.4266	0.9595	1.1630	1.7070	0.8657	1.3155	2.5571	0.3057	0.0286	1.4519	0.0983	0.9184
37TFH	0.0000	0.0002	0.0057	0.0014	0.2009	0.0113	0.0000	0.0029	0.0034	0.0122	0.0001	0.3450	0.1689	0.0003	0.0000	0.0551
37TFI	1.0131	0.3939	0.2875	0.3290	0.2085	0.4032	0.2388	0.6038	0.3533	0.5315	0.8785	0.2419	0.0162	0.5986	0.0451	0.1672
37TFJ	0.4842	0.2064	0.0338	0.0849	0.0443	0.1639	0.0740	0.0782	0.0976	0.1373	0.1567	0.0280	0.0290	0.2715	0.0075	0.0124
37TFK	0.0366	0.0440	0.0299	0.0273	0.0332	0.0412	0.0055	0.0553	0.0467	0.0777	0.0925	0.0032	0.0004	0.0365	0.0063	0.0034
37TFM	1.8874	1.1076	1.2620	1.2304	0.5661	1.1004	1.0189	1.5222	1.1348	1.2978	2.0405	0.4285	0.2579	1.3388	0.1413	0.3337
37TFN	0.9324	1.0431	1.0999	1.2093	0.6426	1.7336	1.5343	1.3642	0.9469	1.0995	0.9042	0.2520	1.2892	1.3686	0.6372	0.2970
37TFP	1.8473	1.3004	1.4993	1.3612	0.4856	1.2357	1.1959	1.5949	1.2431	1.2102	1.6499	0.4671	0.6658	1.4841	0.1900	0.5712
37TFQ	1.9781	1.9570	2.2237	2.0909	1.8352	2.3980	2.1309	2.2858	1.9752	2.0559	2.2057	0.9995	1.3767	2.2747	0.9753	0.7970
37TFR	0.1037	0.0900	0.0375	0.0129	0.0056	0.0607	0.0109	0.0565	0.0537	0.0627	0.0314	0.0000	0.0000	0.0605	0.0005	0.0004
37TFS	2.2834	1.5737	2.0233	1.7953	0.7037	1.5413	1.6843	2.0671	1.6863	1.6145	2.4983	0.8162	1.9728	1.7567	0.1853	0.8427
37TFT	0.4982	0.5111	0.1815	0.3455	0.1062	0.2307	0.2335	0.3325	0.4039	0.3683	0.4025	0.2155	0.0046	0.4052	0.1127	0.0774
37TFU	0.3816	1.2626	0.9169	0.8907	0.8846	1.3091	1.3811	1.1324	0.9980	1.0271	0.3443	0.2766	0.0588	1.0754	2.0287	0.6039
37TFV	1.0325	0.6903	0.7500	0.7317	0.2751	0.7090	0.6467	0.9231	0.6338	0.8477	1.6336	0.0729	0.0830	0.8628	0.0503	0.6636
37TFW	3.4902	2.7006	2.7452	3.3416	2.2501	3.5101	3.4458	3.4692	2.6779	3.1077	3.2531	0.7639	1.5952	3.4158	1.8467	1.3816
37TFX	0.1984	0.1342	0.0668	0.0749	0.0266	0.2326	0.0769	0.1142	0.1335	0.2013	0.1939	0.0043	0.0002	0.2971	0.0320	0.0000
37TFY	0.0006	0.0010	0.0133	0.0043	0.3440	0.0236	0.0002	0.0122	0.0082	0.0210	0.0019	0.1436	0.2243	0.0009	0.0277	0.0038
37TFZ	3.7777	2.5971	2.6709	4.0377	1.9118	2.7724	4.0401	3.2291	2.3847	2.9415	3.8102	0.9079	1.3773	3.4807	2.1205	2.3638
37TG0	1.4427	0.7685	1.3338	0.6411	0.5470	0.8811	0.4813	1.4066	0.9348	1.3100	1.5732	0.7327	1.8514	1.2936	0.0824	0.8465
37TG1	0.1192	0.5778	0.5270	0.5140	0.5344	0.7376	0.6712	0.6601	0.4700	0.6273	0.1803	0.1155	0.0230	0.5549	0.8403	0.2073
37TG2	1.0033	0.2896	0.1419	0.2880	0.1073	0.2375	0.0841	0.3099	0.2385	0.4053	0.7813	0.0231	0.0018	0.3761	0.1216	0.0138
37TG3	4.2127	3.9176	3.4454	3.2522	1.5163	2.7545	3.1178	3.3638	3.7501	3.3007	4.0972	1.4346	2.5687	3.3269	1.8290	1.7879
37TG4	0.9043	0.8121	0.5991	0.9967	0.6070	1.5843	1.5275	0.9901	0.6635	1.0697	1.0006	0.0665	0.0091	1.2833	0.5110	0.6024
37TG5	0.0055	0.0028	0.0118	0.0090	0.0703	0.0080	0.0038	0.0043	0.0125	0.0213	0.0295	0.0410	0.0012	0.0459	0.0000	0.0004
37TG6	2.2785	1.4797	1.8085	1.6681	0.9485	2.4888	2.0867	2.2014	1.5011	2.1198	2.2124	0.5185	0.3398	2.5722	0.7897	0.5705
37TG7	0.0017	0.0194	0.0547	0.0275	0.5651	0.0889	0.0013	0.0174	0.0527	0.1274	0.0122	0.2847	0.0176	0.0067	0.0066	0.0237
37TG8	4.4260	2.5033	2.2046	2.9470	0.9182	2.0468	2.5021	2.9930	2.3274	2.3588	3.7872	1.0893	1.6117	2.6192	0.2629	4.6458
37TG9	2.1794	0.8269	0.3035	0.8303	0.2747	0.9122	0.8343	0.8792	0.5389	0.8359	1.7619	0.0279	0.0113	0.9709	0.1234	1.0732
37TGA	0.7017	1.1233	2.1058	1.4202	0.7291	1.1372	1.1776	1.5908	1.5099	1.0394	0.9606	0.5339	1.4734	1.0426	0.1432	0.3092
37TGB	4.8058	1.8886	0.9375	1.9268	1.1116	1.8346	1.5244	1.9675	1.5222	1.9381	3.7220	0.4480	0.0969	2.2408	0.4499	0.2109
37TGD	0.0185	0.0557	0.1738	0.0954	1.0600	0.1161	0.0224	0.0724	0.1526	0.3217	0.0369	0.3490	0.2620	0.0383	0.0131	0.0491
37TGE	1.8115	3.3636	2.5065	1.4221	1.7971	1.8988	1.5020	1.1504	3.1760	2.4450	1.5121	0.6567	2.7004	2.3043	2.9491	0.8629
37TGF	3.7198	2.6898	2.8708	3.0695	1.7221	3.1621	3.1924	3.4557	2.6121	2.8057	3.6915	1.6939	2.0687	3.3901	1.9545	1.0817
37TGG	0.2057	0.0299	0.0157	0.0400	0.0225	0.0646	0.0222	0.0247	0.0192	0.0522	0.1369	0.0045	0.0000	0.0849	0.0026	0.0006
37TGH	1.0404	0.7152	0.7667	0.8277	0.3018	0.7954	0.8577	0.9310	0.6914	0.8342	1.0300	0.3185	0.1750	0.8805	0.1161	1.8364
37TGI	0.0009	0.0048	0.0166	0.0175	0.0775	0.0286	0.0048	0.0058	0.0137	0.0531	0.0136	0.0000	0.0000	0.0092	0.0000	0.0000
37TGJ	1.6306	3.8426	2.7914	1.4165	2.4190	1.8141	1.2666	0.9835	3.6249	2.4653	1.5570	1.0887	2.3070	2.2089	3.5091	2.0541
37TGK	1.0291	2.0451	1.8379	1.2599	1.6029	1.4443	1.2892	0.8880	1.9300	1.5958	1.1468	0.8252	3.1101	1.3513	2.1619	2.4532
37TGM	0.8864	0.8733	0.5810	0.7483	0.3793	0.9468	0.8084	0.6676	0.7339	0.8237	0.8885	0.0863	0.1593	0.8314	0.3033	0.4136
37TGN	2.1752	1.5357	1.1995	1.6144	0.9107	2.0321	1.7861	1.9194	1.2849	1.5470	1.7230	0.7227	0.1454	1.9171	0.9708	0.9134
37TGP	0.0874	0.0310	0.0820	0.1183	0.0528	0.0599	0.0610	0.0535	0.0566	0.0734	0.0676	0.1463	0.0134	0.3637	0.0720	0.0136
37TGQ	0.5777	0.7463	1.6372	1.3986	0.5852	2.4342	1.7177	2.0697	0.9486	1.6150	0.6222	0.1093	2.2470	2.0102	0.1437	0.5309
37TGR	0.0160	0.0279	0.0270	0.0321	0.0178	0.0354	0.0079	0.0162	0.0444	0.0543	0.0508	0.0010	0.0003	0.0353	0.0007	0.0000
37TGS	0.3149	0.4583	0.1672	0.2130	0.1115	0.2389	0.1550	0.4517	0.3414	0.5109	0.4389	0.0158	0.0004	0.4081	0.0506	0.2096
37TGT	0.2274	0.2269	0.4081	0.2782	0.2298	0.3155	0.2862	1.2444	0.2083	0.3102	0.1982	0.0660	0.0044	0.4071	0.1473	0.2445
37TGU	0.1432	0.2897	0.4188	0.1102	0.1498	0.1400	0.1058	0.9640	0.2680	0.2813	0.1221	0.0976	0.1179	0.1695	0.3498	0.1095
37TGV	1.1123	0.7201	0.3527	0.5667	0.2206	0.8235	0.5488	0.3596	0.6637	0.8659	0.6439	0.1181	0.0568	1.3281	0.0840	0.3329
37TGW	0.5011	0.4892	1.1926	0.5406	0.7310	0.8432	0.3257	0.7965	0.6638	0.8251	0.5197	0.6674	0.5308	0.8124	0.4611	0.2433
37TGX	1.7358	1.7375	2.3236	1.6696	1.2240	2.1615	2.4192	2.7041	1.9214	2.1386	1.6683	0.5110	1.6657	2.2279	0.8089	1.0896
37TGY	1.2737	0.5295	0.2642	0.6095	0.1725	0.4823	0.3435	0.7288	0.4521	0.8041	1.2868	0.0421	0.0030	0.7446	0.0636	0.6276
37TGZ	0.0493	0.0285	0.0345	0.0378	0.0209	0.0348	0.0102	0.0903	0.0356	0.0633	0.0382	0.0044	0.0048	0.0387	0.0029	0.0000
37TH0	0.6024	0.8732	0.8507	0.8876	0.6339	1.3962	1.0903	0.9799	0.7748	0.8763	0.4638	0.1351	1.0024	1.2244	1.0362	0.5173
37TH1	0.4279	0.2220	0.1236	0.1765	0.0482	0.1617	0.2032	0.3927	0.1596	0.2050	0.3900	0.0037	0.0000	0.1999	0.0078	0.3773
37TH2	0.1094	0.0840	0.1056	0.2686	0.0391	0.0726	0.3035	0.1990	0.0777	0.1273	0.0770	0.1324	0.0086	0.0990	0.0420	0.0365
37TH3	0.2813	0.1830	0.3745	0.2546	0.1262	0.3110	0.1455	0.1952	0.2663	0.2970	0.3148	0.0704	0.1535	0.2665	0.0173	0.0494
37TH4	4.7005	4.6461	4.6607	4.2726	2.6195	4.3073	4.3413	4.9545	4.4909	4.5108	4.9058	2.1704	3.7416	4.7253	3.6604	1.9890
37TH5	0.2133	1.0679	0.8714	1.1296	0.8813	1.5248	1.4356	1.0382	1.0018	1.1515	0.4189	0.4174	0.0671	1.4311	2.0119	0.5577
37TH6	2.5670	1.6446	2.2634	2.1122	0.7597	1.4311	1.5811	1.9481	1.7595	1.6608	2.7998	0.7731	0.4924	1.7754	0.2891	0.6482
37TH7	0.9693	0.3580	0.1266	0.2495	0.1132	0.2674	0.1744	0.2407	0.2801	0.3636	1.0176	0.0778	0.0063	0.4696	0.0977	0.2002
37TH8	0.0023	0.0029	0.0212	0.0045	0.4655	0.0133	0.0018	0.0387	0.0179	0.0373	0.0033	0.3928	0.2622	0.0035	0.0218	0.0122
37TH9	0.7754	1.4290	1.2337	1.6258	1.1989	1.9253	2.6102	1.4770	1.2470	1.3700	0.7290	0.5407	0.2683	1.6174	1.7501	0.9743
37THA	0.5131	0.3483	0.1865	0.1816	0.1100	0.2642	0.1578	0.3640	0.2060	0.2579	0.3589	0.1154	0.0173	0.3553	0.1385	0.2462
37THB	0.5340	0.1920	0.2740	0.4018	0.1121	0.2996	0.3533	0.2478	0.2391	0.3823	0.3358	0.0298	0.0066	0.3849	0.0244	0.0146
37THC	0.0033	0.0059	0.0654	0.0112	0.7663	0.0323	0.0033	0.1990	0.0373	0.0695	0.0088	0.5705	0.3532	0.0041	0.0053	0.0056
37THD	1.2435	0.7579	0.9689	0.7142	0.4139	0.7218	0.6448	0.7382	0.8351	0.5382	1.2069	0.9798	1.6153	0.9658	0.4422	0.4899
37THE	2.3195	0.8546	0.3797	0.7192	0.2036	0.6311	0.5110	1.0736	0.6447	0.9851	1.9877	0.1415	0.0015	0.9870	0.1707	0.5350
37THF	2.7462	2.6866	2.1580	2.8973	2.0514	2.7619	3.3014	2.9167	2.3557	2.6204	2.8727	1.2396	0.5665	2.8980	2.3479	2.4805
37THG	0.8674	0.2533	0.1474	0.4311	0.0485	0.2065	0.3798	0.4165	0.1820	0.3121	0.9802	0.0034	0.0000	0.3269	0.0178	0.3606
37THH	3.1305	3.3069	2.9209	3.2215	2.5750	3.4327	3.6859	3.5455	3.1479	3.3300	2.9998	2.3548	2.7647	3.6912	2.8042	2.4915
37THI	1.2158	0.4964	0.4273	0.8703	0.6118	0.5709	0.6637	0.9288	0.4295	0.7070	0.8215	0.2672	0.0402	0.5838	0.2304	0.1674
37THJ	1.1610	1.2578	0.7887	0.8949	0.2781	0.7077	0.5482	1.2947	1.0443	1.2523	0.8118	0.0588	0.0483	0.9870	0.1952	0.2403
37THK	0.6376	0.0977	0.0439	0.0750	0.0271	0.1370	0.0348	0.0681	0.0565	0.1178	0.4974	0.0006	0.0000	0.2258	0.0011	0.0000
37THM	2.3693	1.6384	2.7507	1.3419	0.8621	1.2725	1.0986	2.7913	1.9927	1.7093	2.0577	1.2591	1.2936	1.7759	0.2539	0.4569
37THN	0.2417	1.0766	0.7129	0.1294	0.0718	0.2722	0.0834	0.1944	0.9342	0.3857	0.2992	0.0178	0.6780	0.5420	0.7141	0.3897
37THP	0.0008	0.0051	0.0751	0.0106	0.5720	0.0865	0.0003	0.0158	0.0529	0.1282	0.0109	0.0823	0.0011	0.0014	0.0472	0.0058
37THQ	0.0008	0.0017	0.0181	0.0032	0.4638	0.0239	0.0007	0.0253	0.0177	0.0441	0.0055	0.2123	0.2257	0.0010	0.0021	0.0009
37THR	1.4608	0.6630	0.3647	0.8609	0.2571	0.7213	0.6117	0.8098	0.5365	0.8580	1.6974	0.2131	0.0205	0.8426	0.0848	1.3285
37THS	1.4195	0.8021	0.4016	0.7394	0.3789	0.8125	0.6334	0.7118	0.6694	0.9489	1.0897	0.0874	0.0316	0.9804	0.0989	0.9693
37THT	2.5316	1.9985	2.1668	2.4814	2.2421	2.4878	2.5169	2.5754	1.9412	2.2297	2.6266	1.2734	1.0489	2.4489	0.9620	1.9010
37THU	0.0085	0.0175	0.1220	0.0596	0.4847	0.0712	0.0121	0.1594	0.0663	0.1723	0.0229	0.0151	0.0140	0.0143	0.0141	0.1432
37THV	0.0379	0.0398	0.1461	0.0709	1.2728	0.1226	0.0429	0.1510	0.0952	0.2034	0.0497	0.7122	0.2718	0.0426	0.0250	0.0631
37THW	0.9714	1.0267	1.6607	1.1464	0.9648	1.6281	1.3005	2.3316	1.0858	1.4863	1.2294	2.1233	0.4221	2.2110	1.1313	0.6069
37THX	1.3039	1.1020	1.3188	0.8003	0.4224	0.8328	0.7826	1.3758	1.1958	0.9090	1.0549	0.2259	1.5716	0.9242	0.1882	0.2216
37THY	1.1919	0.6302	0.2643	0.3281	0.1745	0.4184	0.3002	0.5370	0.4698	0.5523	0.7757	0.0478	0.0322	0.5930	0.0817	0.3796
37THZ	0.1720	0.1529	0.2507	0.1326	0.0855	0.1614	0.0604	0.8001	0.1713	0.3534	0.2302	0.0068	0.0000	0.2201	0.0215	0.0085
37TI0	0.9810	0.6737	0.2894	0.5741	0.2513	0.4710	0.5531	0.5748	0.5108	0.5825	0.9637	0.1749	0.0520	0.6269	0.1436	0.1957
37TI1	2.3015	1.3158	1.6119	1.4744	0.4746	1.2581	1.3378	1.7611	1.3546	1.2412	2.1585	0.4265	2.8645	1.4931	0.1617	0.5343
37TI2	0.0093	0.0128	0.0228	0.0094	0.1454	0.0137	0.0043	0.0522	0.0097	0.0162	0.0154	0.3473	0.1566	0.0076	0.0061	0.0040
37TI3	0.2133	0.0264	0.0264	0.0266	0.0879	0.0280	0.0071	0.0587	0.0276	0.0644	0.0212	0.0073	0.0002	0.0410	0.0052	0.0099
37TI4	0.0434	0.0145	0.0143	0.0175	0.0142	0.0189	0.0065	0.0109	0.0224	0.0271	0.0289	0.0011	0.0001	0.0254	0.0026	0.0000
37TI6	0.0005	0.0012	0.0215	0.0010	0.6279	0.0103	0.0003	0.0123	0.0130	0.0272	0.0005	0.5174	0.1618	0.0010	0.0411	0.0000
37TI7	0.2011	0.0730	0.0434	0.0714	0.0271	0.0974	0.0441	0.0443	0.0659	0.0977	0.1304	0.0011	0.0061	0.0841	0.0014	0.0016
37TI9	1.6847	1.1000	1.4318	1.2092	0.3828	1.0497	1.0897	1.3789	1.1577	1.0414	1.7157	0.2920	1.2807	1.3140	0.1460	0.3057
37TIA	0.1440	0.5500	0.2156	0.1661	0.1069	0.2709	0.2554	0.0531	0.3865	0.2605	0.0555	0.0038	0.0065	0.2426	0.7080	0.1133
37TIB	1.2685	0.7985	0.8772	0.7380	0.2936	0.9941	0.7532	1.3503	0.7638	0.8655	1.1553	0.1962	0.8445	1.1223	0.2180	0.3487
37TIC	2.9775	1.6993	1.9401	1.5739	1.1463	1.4623	1.3577	2.3045	1.6790	1.7557	2.7685	0.7394	0.9051	1.8846	0.2147	0.4865
37TID	0.4585	0.2873	0.5203	0.4100	0.2219	0.7537	0.5012	0.6757	0.3251	0.4137	0.3928	0.1602	0.8346	0.7134	0.2740	0.2122
37TIE	0.6316	0.4324	0.2993	0.3059	0.1419	0.2968	0.1096	0.5464	0.4009	0.4994	0.9282	0.0833	0.0309	0.6204	0.0863	0.1221
37TIF	3.1727	2.8826	2.8388	2.9946	1.9072	2.8484	2.9959	3.0873	2.8495	2.7557	3.0226	1.6078	2.9377	3.1616	1.9181	2.0535
37TIG	0.1858	0.1625	0.2238	0.2219	0.0743	0.2514	0.3014	0.2032	0.1900	0.1674	0.2963	0.0479	0.1060	0.2419	0.0484	0.0279
37TIH	2.6887	1.7029	1.8778	1.8799	0.7931	1.5993	1.7132	2.3872	1.6855	1.8430	3.2940	0.5506	1.6161	1.9397	0.2375	1.2588
37TII	1.1291	1.3873	0.7134	0.5969	0.4601	0.7025	0.5932	1.4814	1.3381	1.1229	0.9987	0.2096	0.5752	0.9634	0.8086	1.1770
37TIJ	0.0031	0.0032	0.0287	0.0086	0.3633	0.0512	0.0031	0.0220	0.0153	0.0507	0.0079	0.3009	0.1112	0.0037	0.0088	0.0087
37TIK	3.4965	2.1531	2.9598	2.3490	1.2488	2.3791	1.9299	2.7750	2.4270	2.4639	3.3871	1.6084	3.2557	2.7112	0.2988	1.0153
37TIM	1.2754	1.3495	1.8776	1.6405	1.4680	2.4074	1.9169	1.9640	1.4388	1.7466	1.5348	0.8201	1.7434	1.9148	0.5310	0.8766
37TIN	0.4162	0.1993	0.0911	0.2242	0.0400	0.2282	0.3030	0.2726	0.1206	0.2217	0.4026	0.0198	0.0005	0.2314	0.0148	0.0169
37TIP	0.8836	1.3309	1.3199	0.7746	0.2058	0.8026	0.8242	0.6262	1.4481	0.8959	1.0407	0.0396	1.8983	1.1456	0.1326	0.4637
37TIQ	1.1841	0.8603	1.0784	1.1312	0.7301	1.1412	1.0163	1.3082	0.9793	1.0597	1.1610	0.5024	1.5773	1.1492	0.4308	0.8991
37TIR	1.5496	0.4715	0.1850	0.3925	0.1528	0.3820	0.1683	0.4271	0.3230	0.3295	0.4957	0.2157	0.0430	0.5815	0.2178	0.0173
37TIS	0.1085	1.0074	0.8328	0.9857	0.8406	1.1322	1.4234	1.0601	0.9510	1.0052	0.2429	0.1372	0.0767	1.0668	1.8154	0.6641
37TIT	0.0001	0.0001	0.0074	0.0003	0.1758	0.0078	0.0000	0.0012	0.0022	0.0049	0.0000	0.4035	0.1537	0.0001	0.0297	0.0622
37TIU	0.1935	0.1465	0.0514	0.0588	0.0214	0.1083	0.0330	0.1462	0.0926	0.1567	0.1530	0.0002	0.0002	0.1690	0.0220	0.0000
37TIV	1.7318	2.2559	2.3670	2.4907	1.2314	2.2920	2.6923	2.3910	2.2178	2.2313	2.1367	0.5379	0.8611	2.3845	2.2393	1.4927
37TIW	0.1770	0.1571	0.2347	0.3007	0.0914	0.6547	0.5046	0.3428	0.1672	0.2656	0.1654	0.0664	0.2185	0.5835	0.0209	0.0063
37TIX	0.9366	0.3055	0.1849	0.4576	0.1744	0.3854	0.3696	0.4204	0.2452	0.5303	1.1387	0.0372	0.0008	0.4770	0.0343	0.0570
37TIY	0.4157	0.2350	0.2843	0.3072	0.3061	0.5193	0.2205	0.4460	0.2988	0.5806	0.2891	0.0191	0.0557	0.4464	0.1658	0.0404
37TIZ	0.2154	0.8621	0.8025	0.8540	0.8367	1.0706	1.2794	0.9615	0.8286	0.7840	0.2094	0.4149	0.0531	0.9192	1.5304	0.8652
37TJ0	0.3481	0.2540	0.1866	0.2671	0.0816	0.1822	0.1826	0.4367	0.2282	0.3687	0.4069	0.0386	0.0009	0.3887	0.0161	0.1161
37TJ1	0.0005	0.0010	0.0157	0.0036	0.8339	0.0460	0.0002	0.0205	0.0170	0.0335	0.0005	0.8306	0.2885	0.0003	0.0000	0.0041
37TJ2	0.0497	0.3212	0.2465	0.2919	0.2524	0.5040	0.4279	0.2550	0.2476	0.2811	0.0944	0.0230	0.0010	0.3778	0.4144	0.0842
37TJ3	0.1693	0.1050	0.1118	0.0739	0.0308	0.0887	0.0218	0.5449	0.0722	0.1663	0.1112	0.0023	0.0000	0.0889	0.0102	0.0005
37TJ4	0.0015	0.0037	0.0194	0.0050	0.5351	0.0376	0.0006	0.0429	0.0165	0.0276	0.0019	0.5736	0.2224	0.0022	0.0235	0.0360
37TJ5	1.0232	0.4525	0.1753	0.3703	0.1954	0.3332	0.1879	0.3990	0.3286	0.4626	0.5966	0.1976	0.0140	0.5546	0.1183	0.4171
37TJ6	0.2683	0.1695	0.2119	0.3504	0.0690	0.4347	0.2697	0.4037	0.1497	0.2892	0.2361	0.0470	0.0341	0.5181	0.0454	0.0150
37TJ7	0.2430	0.3630	0.1094	0.1578	0.0356	0.1963	0.1878	0.3659	0.2635	0.2814	0.1818	0.0092	0.0009	0.1983	0.0142	0.1508
37TJ8	0.8892	0.8600	1.1219	0.9768	0.5730	1.0869	1.0495	1.3521	0.9063	0.9919	0.9789	0.2436	0.4329	0.9822	0.4124	0.2530
37TJ9	4.9515	3.9522	3.8624	3.8761	2.1536	3.3425	3.9846	4.5851	3.7362	3.6737	4.8217	2.2939	2.7660	4.0482	2.5797	2.4726
37TJA	0.4007	0.2344	0.1641	0.2749	0.0371	0.1509	0.2417	0.4410	0.1760	0.2549	0.5903	0.0184	0.0004	0.2565	0.0159	0.0207
37TJB	3.9025	3.2142	4.7304	2.9578	1.0307	2.5998	2.0955	5.0463	3.5887	2.9519	3.3393	0.8828	3.7760	3.2330	0.5159	0.6981
37TJC	0.6655	1.0936	0.9301	0.8264	0.4300	1.0410	0.9771	1.1445	1.0033	0.9523	0.5978	0.1896	0.6038	1.0704	0.4833	0.6210
37TJD	0.0436	0.0252	0.0281	0.0182	0.0197	0.0260	0.0085	0.1447	0.0276	0.0535	0.0278	0.0048	0.0002	0.0442	0.0038	0.0000
37TJE	0.2378	0.6150	0.6143	0.3718	0.2142	0.7055	0.4152	0.4070	0.6200	0.4812	0.2965	0.0478	0.2607	0.7486	0.1178	0.1821
37TJF	0.0018	0.0334	0.1173	0.0340	0.9005	0.0964	0.0011	0.0184	0.0987	0.2122	0.0136	0.6686	0.2194	0.0151	0.0379	0.0511
37TJG	1.0387	0.6168	0.2376	0.3595	0.1349	0.4860	0.5691	0.3257	0.4483	0.5116	0.8065	0.0208	0.0262	0.6822	0.2438	0.4900
37TJH	0.3251	0.0934	0.0563	0.1069	0.0613	0.2277	0.1469	0.0453	0.1030	0.2254	0.1490	0.1927	0.0021	0.4180	0.0076	0.0282
37TJI	2.2209	0.9098	0.3674	0.8497	0.2213	0.8053	0.8542	1.1319	0.5964	0.8767	1.4841	0.0370	0.0483	1.1098	0.1688	0.8769
37TJJ	0.0256	0.0268	0.0650	0.0474	0.5549	0.1330	0.0529	0.0919	0.0434	0.0997	0.0312	0.3617	0.2047	0.0599	0.0612	0.0114
37TJK	0.0875	0.6034	0.4330	0.4564	0.4683	0.8559	0.8512	0.4690	0.4052	0.4875	0.0973	0.0414	0.0142	0.5236	0.7706	0.2536
37TJM	2.9174	2.1428	1.9901	2.0236	1.2580	2.4868	2.2690	2.2391	1.9182	1.9576	2.7861	0.3885	1.6645	2.3459	1.3918	2.4423
37TJN	0.1907	0.3198	0.7265	0.3098	0.1549	0.5595	0.2667	0.7871	0.4406	0.5206	0.2167	0.0604	0.4100	0.5151	0.0309	0.1107
37TJP	1.0856	0.8273	0.4954	0.4525	0.1438	0.7136	0.4646	0.2013	0.7369	0.6888	0.4505	0.1031	1.4487	1.3462	0.0760	0.4166
37TJQ	0.0802	0.1138	0.0492	0.0716	0.0140	0.0591	0.0719	0.1494	0.0805	0.0924	0.1717	0.0089	0.0004	0.0713	0.0061	0.0000
37TJR	0.1938	1.2486	1.0209	1.2049	0.9446	1.6047	1.6751	1.1620	1.1676	1.3792	0.4993	0.1974	0.0923	1.3521	2.0756	0.7947
37TJS	0.0052	0.0073	0.0510	0.0103	1.0065	0.0441	0.0029	0.0780	0.0355	0.0680	0.0058	0.5211	0.2254	0.0060	0.0435	0.1070
37TJT	1.3007	1.2201	1.5055	1.4541	0.9268	1.4294	1.4752	1.4954	1.2607	1.2722	1.3922	0.5565	0.9582	1.5072	0.4746	0.4825
37TJU	0.4033	0.4142	0.4502	0.4955	0.2428	0.4418	0.4425	0.4815	0.4679	0.4745	0.3564	0.5074	0.2220	0.6553	0.2307	0.3259
37TJV	0.5148	0.2507	0.6072	0.1931	0.1146	0.2007	0.0916	1.0605	0.1963	0.3029	0.3209	0.0964	0.0016	0.3116	0.0382	0.0583
37TJW	3.2704	1.5522	0.7305	1.4657	0.5232	1.2952	1.1396	1.7419	1.2346	1.7463	3.2235	0.2377	0.0361	1.8591	0.2299	0.5589
37TJX	0.9028	0.6126	0.9001	0.5973	0.4430	0.6964	0.7544	1.2890	0.6020	0.8947	1.4475	0.9444	0.1489	0.8665	0.4330	0.3462
37TJY	1.1782	1.3741	0.4263	0.2516	0.7560	0.5856	0.2778	0.3005	1.0043	0.7979	1.1562	0.9706	0.2092	0.8250	0.3040	0.1093
37TJZ	0.3055	0.3270	0.2587	0.2343	0.1200	0.2184	0.1149	0.6026	0.2850	0.3562	0.1796	0.1200	0.0016	0.2786	0.0377	0.1465
