GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_15g637602v5		0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g637700v5		0.4,0.5,0.5,0.6,0.6	0.8,0.8,0.8,0.9,0.9	0.5,0.5,0.5,0.6,0.6	0.6,0.6,0.7,0.8,0.8	0.2,0.3,0.4,0.4,0.5	0.4,0.4,0.4,0.4,0.4	0.5,0.5,0.5,0.5,0.5	0.4,0.4,0.4,0.4,0.4
CHLRE_15g637750v5		0.4,0.4,0.5,0.5,0.6	0,0,0.1,0.1,0.2	0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.2,0.2,0.3	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1	0.2,0.3,0.3,0.3,0.3	1,1,1,1,1
CHLRE_15g637761v5		67,68,70,71,72	88,90,91,92,94	104,104,105,105,105	75,76,77,78,79	101,102,103,104,105	78,80,81,83,84	93,94,95,97,98	33,34,34,34,34
CHLRE_15g637850v5		5,5,5,5,5	8,8,8,9,9	4,4,4,5,5	4,5,5,5,6	5,5,5,5,5	6,6,6,6,7	6,6,6,6,6	5,5,5,5,5
CHLRE_15g637900v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g638000v5		3,3,3,3,3	3,3,3,3,3	1,1,1,2,2	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	3,3,3,3,4	2,2,2,2,2
CHLRE_15g638050v5		3,3,3,3,3	2,2,2,2,3	1,1,1,1,1	2,2,2,2,2	1,1,2,2,2	3,3,4,4,4	3,3,3,3,3	2,3,3,3,3
CHLRE_15g638100v5		0.9,1,1,1,1	0.6,0.6,0.7,0.7,0.7	0.4,0.4,0.4,0.5,0.5	0.5,0.6,0.6,0.7,0.7	0.7,0.7,0.7,0.7,0.7	1,1,1,1,1	1,1,1,1,1	0.3,0.4,0.5,0.5,0.6
CHLRE_15g638101v5		17,18,18,19,19	19,19,19,19,19	6,6,6,6,6	16,16,16,16,16	12,12,13,13,14	18,19,19,19,19	19,20,20,20,21	19,19,19,19,19
CHLRE_15g638150v5		2,2,2,2,2	2,2,2,2,2	0.6,0.7,0.7,0.8,0.8	0.8,0.9,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1
CHLRE_15g638300v5		0.8,0.9,1,1,1	1,1,1,1,2	1,1,1,2,2	1,1,1,1,1	0.7,0.9,1,1,1	1,1,1,1,1	1,1,1,1,1	0.9,0.9,1,1,1
CHLRE_15g638303v5		2,2,2,2,2	1,1,1,1,1	0.8,0.8,0.8,0.9,0.9	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	0.8,0.8,0.8,0.9,0.9
CHLRE_15g638304v5		2,2,2,2,2	3,4,4,4,4	5,5,5,5,5	3,3,3,3,3	4,4,4,4,4	2,2,2,2,2	2,2,3,3,3	2,2,3,3,3
CHLRE_15g638400v5		28,28,29,29,29	93,96,100,103,106	140,141,143,145,147	66,67,69,71,73	81,82,82,82,83	24,25,25,26,27	37,38,39,40,40	60,61,61,62,62
CHLRE_15g638401v5		2,2,2,2,2	3,3,3,3,4	3,3,4,4,4	2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	2,2,2,3,3	2,2,2,2,2
CHLRE_15g638450v5		5,5,6,6,6	13,14,14,14,15	7,7,7,7,8	4,4,4,4,4	9,9,10,10,11	9,9,9,9,9	10,10,10,10,11	10,10,11,11,11
CHLRE_15g638500v5		348,348,349,349,349	548,551,553,556,558	464,465,467,469,470	279,280,281,281,282	382,383,385,387,389	353,356,360,363,366	435,440,444,449,454	361,361,362,363,363
CHLRE_15g638550v5		2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_15g638551v5		9,9,9,9,9	4,4,5,5,6	1,1,2,2,2	0.8,0.9,1,1,1	6,6,7,7,7	20,21,22,23,24	22,23,23,24,25	35,35,36,36,37
CHLRE_15g638650v5		3,3,3,3,3	3,3,3,3,3	1,1,2,2,2	2,2,2,2,2	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,3,3,3,3
CHLRE_15g638651v5		1,1,1,1,1	1,1,1,1,1	0.5,0.5,0.6,0.6,0.6	0.7,0.7,0.7,0.7,0.7	0.7,0.8,0.9,1,1	1,1,1,1,1	1,1,1,1,1	1,1,1,1,1
CHLRE_15g638700v5		0.9,1,1,1,1	1,1,1,1,1	0.4,0.5,0.5,0.6,0.7	0.6,0.6,0.7,0.7,0.7	0.8,0.8,0.8,0.8,0.8	0.8,0.9,1,1,1	0.8,1,1,1,1	0.6,0.6,0.7,0.7,0.8
CHLRE_15g638750v5		2,2,2,2,2	1,1,1,1,2	0.7,0.7,0.7,0.7,0.7	0.7,0.7,0.7,0.7,0.8	1,2,2,2,2	3,3,3,3,3	4,4,4,4,5	5,5,5,5,6
CHLRE_15g638950v5		3,3,3,3,3	2,2,2,2,2	1,1,2,2,2	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	4,4,4,4,4	3,4,4,5,6
CHLRE_15g638954v5		1,1,1,1,1	0.7,0.7,0.8,0.8,0.8	0.5,0.5,0.6,0.6,0.7	0.3,0.4,0.5,0.6,0.7	0.6,0.6,0.6,0.6,0.7	0.8,0.8,0.8,0.8,0.8	0.9,0.9,0.9,1,1	0.6,0.6,0.7,0.7,0.7
CHLRE_15g638955v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g638956v5		0.3,0.4,0.4,0.4,0.5	0.4,0.4,0.4,0.4,0.4	0.2,0.2,0.3,0.3,0.3	0.3,0.3,0.3,0.3,0.4	0.5,0.6,0.6,0.6,0.7	0.5,0.5,0.6,0.6,0.6	0.6,0.6,0.7,0.7,0.8	0.4,0.4,0.5,0.6,0.6
CHLRE_15g639000v5		3,3,3,3,3	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	4,4,4,4,4	4,4,4,4,4	3,3,3,3,3
CHLRE_15g639050v5		3,3,4,4,4	3,3,3,3,3	2,2,2,2,2	3,3,3,4,4	4,4,4,4,4	3,3,3,3,3	2,3,3,3,3	0.9,1,1,2,2
CHLRE_15g639056v5		5,5,5,6,6	6,6,6,6,6	2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	6,6,6,6,6	7,7,7,8,8	6,6,7,7,7
CHLRE_15g639100v5		39,39,39,39,39	10,10,10,11,11	9,9,9,10,10	12,12,12,12,13	32,32,32,32,32	28,29,30,30,31	34,34,35,35,36	13,13,13,13,13
CHLRE_15g639134v5		3,3,3,3,3	4,4,5,5,5	3,3,3,4,4	4,4,4,4,4	5,5,5,5,5	4,4,4,4,4	3,3,3,3,4	2,2,2,2,2
CHLRE_15g639136v5		0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.2,0.2	0.2,0.3,0.4,0.5,0.6	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0,0,0,0,0
CHLRE_15g639150v5		22,22,22,22,22	32,32,33,34,34	28,29,29,29,30	19,20,20,20,21	27,27,27,27,27	25,25,25,26,26	28,28,28,29,29	37,38,39,40,41
CHLRE_15g639200v5		0.8,0.9,1,1,1	0.8,0.8,0.9,0.9,1	1,1,1,1,1	0.4,0.5,0.5,0.6,0.7	2,2,2,2,2	0.6,0.7,0.7,0.7,0.7	0.7,0.7,0.7,0.7,0.8	0.4,0.4,0.5,0.5,0.6
CHLRE_15g639300v5		3,3,3,3,3	2,2,2,2,2	1,1,1,1,1	2,2,2,2,3	2,2,2,2,2	3,3,3,3,3	3,4,4,4,4	3,3,3,3,3
CHLRE_15g639304v5		11,11,11,11,11	10,10,10,10,10	8,8,8,8,8	7,8,8,8,8	9,10,10,10,11	11,11,11,11,12	11,11,11,11,11	9,9,9,9,9
CHLRE_15g639308v5		14,14,15,15,15	12,12,12,12,13	8,8,8,9,9	10,10,10,10,11	13,13,13,13,13	14,14,14,14,14	14,14,15,15,15	9,10,10,11,11
CHLRE_15g639350v5		3,3,3,3,4	3,3,3,4,4	2,2,3,3,3	3,3,3,3,3	2,2,2,3,3	3,3,3,4,4	3,3,3,3,3	3,3,3,3,3
CHLRE_15g639379v5		0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_15g639400v5		7,7,7,7,7	10,10,10,10,10	3,3,3,3,3	4,4,4,5,5	4,4,4,4,4	7,8,8,8,8	7,8,8,8,8	6,7,7,7,7
CHLRE_15g639500v5		4,4,4,4,5	7,8,8,8,8	6,6,7,7,8	3,3,4,4,4	8,8,8,8,8	3,3,3,4,4	3,4,4,4,5	3,3,3,4,4
CHLRE_15g639503v5		0.3,0.3,0.3,0.3,0.4	1,1,2,2,2	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1
CHLRE_15g639504v5		3,4,4,4,4	2,2,2,2,3	2,2,2,3,3	3,3,3,3,3	5,5,5,5,5	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2
CHLRE_15g639550v5		7,7,7,7,7	10,10,10,10,11	8,8,9,9,9	10,10,10,10,10	15,15,15,15,16	7,7,7,7,7	8,8,9,9,9	17,17,17,17,18
CHLRE_15g639552v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.3
CHLRE_15g639600v5		22,22,23,23,23	10,10,11,12,12	17,17,17,17,17	8,8,9,9,9	28,28,28,28,28	24,25,26,26,27	25,27,28,30,32	35,35,35,36,36
CHLRE_15g639614v5		0.3,0.3,0.3,0.3,0.4	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0.3,0.3,0.3,0.3,0.3	0.5,0.5,0.5,0.5,0.6	0.4,0.5,0.5,0.5,0.5	0.3,0.3,0.4,0.5,0.6	0.1,0.2,0.3,0.4,0.5
CHLRE_15g639650v5		3,4,4,5,5	5,5,6,6,6	3,3,3,3,4	4,5,5,5,6	3,3,3,3,3	5,5,5,5,5	5,5,6,6,6	4,4,5,5,5
CHLRE_15g639700v5		7,7,7,7,7	10,10,10,10,10	5,5,5,5,5	4,4,4,4,4	7,7,8,8,8	7,7,7,7,7	9,9,9,9,9	7,7,7,7,7
CHLRE_15g639750v5		0.1,0.1,0.2,0.2,0.3	0.2,0.2,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.2	0,0.1,0.1,0.1,0.1	0.2,0.3,0.3,0.3,0.4	0.1,0.1,0.2,0.2,0.2	0.4,0.4,0.4,0.4,0.4	0.2,0.3,0.3,0.3,0.3
CHLRE_15g639800v5		4,4,4,4,4	4,4,4,4,4	3,3,4,4,4	2,2,2,2,2	3,3,3,3,4	3,3,4,4,4	3,3,3,3,4	2,2,3,3,3
CHLRE_15g639802v5		0.3,0.3,0.3,0.3,0.3	0.4,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.3,0.3,0.3,0.3,0.3	0.1,0.1,0.1,0.2,0.2
CHLRE_15g639850v5		3,3,3,3,3	7,8,8,8,8	5,5,5,5,5	2,2,2,3,3	6,6,6,6,7	2,2,2,2,2	2,2,2,2,2	3,3,3,3,4
CHLRE_15g639900v5		0.4,0.4,0.4,0.4,0.4	10,10,11,11,12	5,5,6,6,6	0.5,0.5,0.5,0.6,0.6	2,2,2,3,3	0.6,0.6,0.6,0.6,0.6	1,1,1,1,2	3,3,3,3,3
CHLRE_15g639950v5		6,7,7,7,8	5,5,5,5,5	4,4,4,4,4	4,4,5,5,5	9,9,9,9,10	8,8,9,9,9	7,8,8,8,9	4,5,5,5,5
CHLRE_15g640000v5		16,16,16,16,16	8,10,11,13,15	11,12,13,13,14	9,9,10,10,10	12,13,13,13,13	10,10,11,11,11	9,9,10,10,11	17,17,18,18,18
CHLRE_15g640100v5		4,4,4,4,4	11,13,15,17,19	12,13,14,14,15	5,5,5,6,6	4,4,4,4,4	6,6,6,6,6	7,7,7,7,7	21,22,23,24,25
CHLRE_15g640101v5		4,4,4,4,4	15,20,26,31,37	25,27,29,31,33	5,5,5,6,6	5,5,5,5,5	5,5,5,5,5	8,8,8,8,8	43,43,43,43,43
CHLRE_15g640150v5		4,4,4,4,5	4,5,5,6,7	9,9,9,10,10	3,3,3,3,3	4,4,4,4,4	3,3,3,4,4	3,3,3,3,3	8,9,9,10,10
CHLRE_15g640152v5		2,3,3,3,3	3,3,3,3,3	2,2,2,2,2	1,2,2,2,2	3,3,3,3,3	3,3,3,3,3	2,2,2,2,3	1,1,1,1,1
CHLRE_15g640200v5		0.5,0.6,0.6,0.7,0.7	0.4,0.4,0.4,0.4,0.5	0.5,0.6,0.6,0.6,0.7	0.6,0.6,0.7,0.8,0.8	0.5,0.6,0.6,0.7,0.8	0.4,0.5,0.5,0.5,0.5	0.3,0.4,0.4,0.5,0.5	0.2,0.2,0.3,0.3,0.4
CHLRE_15g640203v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g640204v5		5,6,6,6,7	0.8,0.9,0.9,1,1	0.6,0.6,0.6,0.7,0.7	0.3,0.3,0.4,0.5,0.6	3,4,4,4,4	16,17,18,19,20	10,11,11,12,12	9,9,9,9,10
CHLRE_15g640250v5		13,14,14,15,16	21,22,22,23,23	4,4,4,4,4	7,8,8,8,8	3,3,3,3,3	18,19,20,21,22	23,25,28,31,34	23,24,25,26,26
CHLRE_15g640251v5		0.8,0.9,1,1,1	0.5,0.6,0.7,0.7,0.8	1,1,1,1,1	0.8,1,1,1,1	0.7,0.7,0.7,0.8,0.8	0.7,0.9,1,1,1	0.8,0.9,0.9,1,1	0.4,0.5,0.5,0.5,0.6
CHLRE_15g640350v5		12,13,13,13,13	11,11,11,11,11	5,5,6,6,6	5,5,6,6,6	12,13,13,13,14	16,16,16,17,17	19,19,19,19,19	10,10,11,12,12
CHLRE_15g640400v5		14,14,15,16,16	12,13,13,13,13	6,6,6,6,6	9,9,9,9,9	9,9,10,10,10	19,19,19,19,20	19,20,20,21,21	17,18,19,19,20
CHLRE_15g640426v5		0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0
CHLRE_15g640450v5		12,12,12,12,12	8,8,8,8,8	3,3,3,3,3	5,5,5,5,5	7,7,7,8,8	16,16,16,16,17	20,20,20,20,21	15,15,16,16,17
CHLRE_15g640502v5		7,7,8,8,9	2,3,4,4,5	4,4,4,4,4	7,7,7,7,7	14,15,15,15,15	6,6,7,7,8	4,4,4,4,4	0.7,0.7,0.7,0.7,0.7
CHLRE_15g640550v5		0.4,0.5,0.6,0.7,0.8	0.3,0.5,0.6,0.8,1	0.6,0.6,0.6,0.6,0.6	0.5,0.5,0.6,0.6,0.7	1,1,1,1,2	0.6,0.7,0.8,0.8,0.9	0.3,0.3,0.4,0.4,0.5	0.4,0.4,0.4,0.5,0.5
CHLRE_15g640600v5		0.5,0.5,0.5,0.5,0.6	3,3,3,3,3	3,3,3,3,4	0.6,0.7,0.7,0.7,0.7	1,1,1,1,1	0.3,0.4,0.5,0.5,0.6	0.6,0.7,0.8,0.9,1	0.6,0.6,0.7,0.8,0.9
CHLRE_15g640650v5		10,10,10,10,10	7,7,7,7,7	6,6,6,6,6	5,6,6,6,6	12,12,12,12,12	9,9,9,9,9	10,10,10,10,10	7,7,7,7,7
CHLRE_15g640651v5		0.8,0.8,0.9,0.9,0.9	0.7,0.7,0.8,0.8,0.8	0.7,0.8,1,1,1	0.9,0.9,1,1,1	2,2,2,2,2	0.5,0.6,0.7,0.7,0.8	0.8,0.9,0.9,0.9,0.9	0.5,0.6,0.6,0.7,0.7
CHLRE_15g640652v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1
CHLRE_15g640750v5		27,27,27,27,27	7,7,7,7,7	6,6,6,6,7	15,15,15,16,16	22,22,22,23,23	21,21,21,21,21	18,19,19,20,21	8,8,8,9,9
CHLRE_15g640800v5		5,5,5,5,5	3,3,3,3,3	1,1,1,1,1	2,2,2,2,2	2,3,3,3,3	6,6,6,6,6	7,7,7,7,8	6,6,6,6,6
CHLRE_15g640850v5		44,44,45,45,46	27,27,28,29,30	24,25,25,25,26	31,32,32,33,33	33,33,34,34,35	42,42,43,43,43	44,45,45,46,47	30,30,31,32,33
CHLRE_15g640900v5		9,9,9,9,9	48,48,49,49,50	30,31,32,33,34	6,6,6,6,6	26,27,28,29,30	9,10,10,11,12	16,16,17,18,18	18,18,19,19,19
CHLRE_15g640901v5		4,4,5,5,5	0.9,0.9,1,1,1	3,3,4,4,4	5,6,6,6,7	5,6,6,6,6	3,3,3,3,3	1,1,1,1,1	0.2,0.3,0.4,0.4,0.5
CHLRE_15g641000v5		12,13,13,13,14	18,18,19,19,19	9,9,9,10,10	9,9,9,9,9	14,14,14,14,14	17,17,18,18,18	17,18,19,20,21	23,23,23,23,23
CHLRE_15g641050v5		0.1,0.1,0.1,0.1,0.1	0.1,0.2,0.2,0.3,0.3	0,0,0,0.1,0.1	0.1,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.2,0.2	0.2,0.2,0.2,0.2,0.3	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_15g641100v5		1,1,1,1,1	1,1,1,1,2	0.9,1,1,1,1	0.6,0.6,0.6,0.7,0.7	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_15g641150v5		0.4,0.5,0.6,0.6,0.7	0.6,0.6,0.6,0.6,0.6	0,0,0,0,0	0,0,0,0,0	0.1,0.2,0.2,0.2,0.2	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4
CHLRE_15g641200v5		238,241,244,247,250	361,368,374,380,386	567,568,569,570,570	438,445,452,459,466	442,447,452,457,462	315,321,327,332,338	319,333,347,361,375	104,108,111,114,118
CHLRE_15g641250v5		6,6,6,6,6	6,6,6,7,7	4,4,5,5,5	7,8,8,8,8	8,8,8,8,8	6,6,7,7,7	7,7,7,8,8	6,6,6,6,6
CHLRE_15g641266v5		1,1,1,1,1	15,15,16,17,17	6,6,6,7,7	3,3,3,3,3	1,1,1,1,1	3,3,3,3,3	6,6,6,6,6	7,7,7,7,7
CHLRE_15g641282v5		16,16,16,17,17	21,22,23,24,25	31,31,32,32,32	24,26,28,30,32	35,36,38,40,42	21,21,21,21,21	16,17,18,19,20	11,11,11,11,11
CHLRE_15g641298v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641350v5		5,5,5,5,6	6,6,6,6,6	7,7,7,7,7	6,6,6,6,6	9,9,9,9,10	5,5,6,6,6	7,7,7,7,7	6,6,6,6,6
CHLRE_15g641400v5		12,12,12,12,13	5,5,5,5,5	4,4,4,4,4	9,9,9,9,9	14,14,14,14,14	12,12,12,12,13	13,14,14,14,14	7,8,8,8,8
CHLRE_15g641451v5		0.3,0.3,0.3,0.4,0.4	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0.2,0.3,0.3,0.3,0.4	0.3,0.3,0.3,0.4,0.4	0.3,0.4,0.4,0.4,0.4	0.4,0.5,0.5,0.5,0.5	0.2,0.2,0.2,0.2,0.3
CHLRE_15g641500v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641527v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641600v5		5,5,5,5,5	4,4,4,5,5	4,5,5,5,5	7,7,8,8,8	8,8,8,8,8	4,4,5,5,6	5,5,5,5,6	6,6,6,6,6
CHLRE_15g641650v5		3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,3,3,3,3	4,4,5,5,5	3,3,3,3,3	3,3,3,3,3	3,3,3,3,4
CHLRE_15g641662v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641674v5		0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641700v5		4,4,4,4,4	5,5,5,5,6	3,4,4,4,5	8,8,8,8,8	3,3,3,3,4	3,4,4,5,5	5,5,5,5,5	3,3,3,4,4
CHLRE_15g641750v5		7,7,7,7,7	31,44,56,68,81	116,118,120,123,125	23,25,26,28,30	20,21,22,23,24	8,8,8,8,8	14,14,15,16,16	157,161,165,169,173
CHLRE_15g641800v5		29,29,30,31,31	46,49,53,56,59	55,56,57,58,59	29,30,32,33,34	51,51,51,51,51	33,33,34,34,34	40,41,42,43,44	98,99,100,101,102
CHLRE_15g641850v5		16,16,16,16,17	27,30,33,36,39	38,38,39,39,40	20,20,20,20,20	19,19,19,20,20	15,15,15,15,15	18,19,19,19,19	41,41,41,42,42
CHLRE_15g641875v5		9,10,11,12,13	12,12,12,13,13	6,6,6,7,7	14,14,14,14,14	7,8,8,8,8	15,15,16,16,16	15,15,15,15,16	16,17,18,18,19
CHLRE_15g641901v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641926v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_15g641950v5		3,3,3,3,3	1,1,1,1,1	0.5,0.6,0.6,0.7,0.7	0.6,0.7,0.7,0.8,0.9	1,1,1,1,1	5,5,6,6,6	6,7,7,7,7	6,7,7,8,8
CHLRE_15g641976v5		3,4,4,4,4	2,2,2,3,3	0.9,0.9,1,1,1	0.9,1,1,1,2	2,2,2,2,2	11,11,11,11,11	8,9,10,11,12	7,8,9,9,10
CHLRE_15g642000v5		0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0.2,0.3,0.3,0.3,0.3
CHLRE_15g642050v5		9,9,10,10,10	10,10,10,10,10	3,3,3,3,3	7,7,7,8,8	4,4,4,4,5	9,9,9,9,9	9,10,10,10,10	10,11,11,11,12
CHLRE_15g642213v5		0,0,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.2	0.5,0.5,0.5,0.6,0.6	0.2,0.2,0.2,0.2,0.2	0,0.1,0.2,0.3,0.4
CHLRE_15g642376v5		0,0,0,0,0.1	0,0,0,0,0	0,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g642539v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g642702v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g642800v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g642865v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1
CHLRE_15g642875v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g642950v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_15g642976v5		0,0.1,0.1,0.2,0.2	0,0.1,0.1,0.2,0.3	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0.1,0.2,0.3,0.4	0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.2,0.2
CHLRE_15g643000v5		0.1,0.1,0.1,0.1,0.1	0,0.1,0.2,0.2,0.3	0,0,0.1,0.1,0.2	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.2	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_15g643028v5		0.3,0.3,0.3,0.3,0.3	0.8,0.9,1,1,1	0.4,0.4,0.5,0.5,0.5	0.1,0.1,0.1,0.2,0.2	0.9,1,1,1,1	0.2,0.2,0.2,0.2,0.3	0.4,0.4,0.4,0.4,0.4	0.2,0.2,0.2,0.2,0.2
CHLRE_15g643050v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g643191v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1
CHLRE_15g643354v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_15g643384v5		0,0,0,0,0	0,0.1,0.1,0.2,0.2	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_15g643385v5		26,27,27,28,28	40,40,41,41,41	26,26,27,27,27	28,29,29,29,29	26,27,27,28,29	34,35,35,35,35	28,30,31,32,33	41,43,45,47,49
CHLRE_15g643386v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_15g643387v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0,0
